,ALPHA_DEG,BETA_DEG,MACH,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
2434,3,4,7.5,0.0461753,0.147814,-0.0437543,0.00407637,-0.0278316,0.065548,-2.27146,0.283577
2435,3,5,7.5,0.0464178,0.147462,-0.0556326,0.00511282,-0.0277759,0.0834973,-2.28655,0.284585
2436,4,-6,7.5,0.0504225,0.173341,0.0682564,-0.00623414,-0.0334775,-0.10279,-2.2843,0.289244
2437,4,-5,7.5,0.0497894,0.173775,0.0558156,-0.00517719,-0.0335324,-0.0839864,-2.26718,0.288172
2438,4,-4,7.5,0.0493816,0.174117,0.0439416,-0.00414068,-0.0335838,-0.0660414,-2.25252,0.287256
2439,4,-3,7.5,0.0493998,0.174337,0.0325513,-0.00309119,-0.0336044,-0.0489853,-2.24068,0.286515
2440,4,-2,7.5,0.0490486,0.174533,0.0215046,-0.00207137,-0.0336436,-0.0323583,-2.23197,0.285973
2441,4,-1,7.5,0.0488339,0.174649,0.0107344,-0.00104536,-0.0336656,-0.0161935,-2.22658,0.285624
2442,4,0,7.5,0.0483241,0.174707,8.42423e-05,-2.37636e-05,-0.0336459,-0.000193668,-2.22476,0.28552
2443,4,1,7.5,0.0488083,0.174642,-0.0105662,0.00100127,-0.0336689,0.0158058,-2.22654,0.285632
2444,4,2,7.5,0.0488644,0.174543,-0.0213303,0.00203342,-0.0336563,0.0319334,-2.23187,0.285991
2445,4,3,7.5,0.0490519,0.17437,-0.0323619,0.00305857,-0.0336334,0.0485009,-2.24049,0.286538
2446,4,4,7.5,0.0493945,0.174127,-0.0437748,0.00409088,-0.0335958,0.0655794,-2.25233,0.287293
2447,4,5,7.5,0.0497219,0.173793,-0.0556477,0.00512616,-0.0335422,0.0835203,-2.26695,0.288218
2448,5,-6,7.5,0.0541243,0.200776,0.0683469,-0.00628939,-0.0394521,-0.103005,-2.26565,0.29209
2449,5,-5,7.5,0.0534669,0.201188,0.0559077,-0.00523129,-0.039509,-0.0841764,-2.24913,0.291091
2450,5,-4,7.5,0.0529942,0.201515,0.0440202,-0.00418177,-0.0395557,-0.0662432,-2.23505,0.290237
2451,5,-3,7.5,0.052816,0.201753,0.0326101,-0.00313565,-0.0395854,-0.0490808,-2.22373,0.289553
2452,5,-2,7.5,0.0527268,0.201917,0.0215605,-0.00209393,-0.0396042,-0.0324935,-2.21542,0.289051
2453,5,-1,7.5,0.052494,0.202035,0.0107638,-0.00106081,-0.0396281,-0.016291,-2.2103,0.28873
2454,5,0,7.5,0.0519162,0.202083,8.27619e-05,-2.74901e-05,-0.039603,-0.000247101,-2.2086,0.288626
2455,5,1,7.5,0.0523982,0.202021,-0.0105922,0.00100775,-0.0396318,0.0157736,-2.21025,0.288739
2456,5,2,7.5,0.0523308,0.201913,-0.021385,0.0020526,-0.039617,0.0319755,-2.21533,0.289067
2457,5,3,7.5,0.0525408,0.201748,-0.0324355,0.00308804,-0.0396002,0.048554,-2.22356,0.289573
2458,5,4,7.5,0.0528387,0.201504,-0.0438537,0.00412572,-0.0395675,0.0656936,-2.23488,0.290273
2459,5,5,7.5,0.0531689,0.20118,-0.0557403,0.00517192,-0.0395185,0.0836285,-2.24891,0.291131
2460,6,-6,7.5,0.0580388,0.229381,0.0685327,-0.00638211,-0.0456888,-0.103247,-2.24872,0.294357
2461,6,-5,7.5,0.0574961,0.2298,0.0560871,-0.00532155,-0.0457314,-0.084425,-2.23292,0.293416
2462,6,-4,7.5,0.0570609,0.230113,0.0441666,-0.00425116,-0.0457778,-0.0665042,-2.21951,0.292617
2463,6,-3,7.5,0.0566979,0.23034,0.0327245,-0.00318825,-0.045806,-0.0492675,-2.20874,0.291975
2464,6,-2,7.5,0.0566407,0.230479,0.0216472,-0.00212098,-0.0458116,-0.0326427,-2.20086,0.291506
2465,6,-1,7.5,0.056219,0.230599,0.0108005,-0.00107677,-0.0458419,-0.0163328,-2.19601,0.291199
2466,6,0,7.5,0.0557687,0.230642,7.82244e-05,-2.86992e-05,-0.0458056,-0.000191234,-2.1944,0.29111
2467,6,1,7.5,0.0561638,0.230586,-0.010635,0.00102814,-0.0458452,0.015843,-2.19597,0.291206
2468,6,2,7.5,0.0562068,0.230487,-0.0214649,0.00208003,-0.0458355,0.0320276,-2.20077,0.291521
2469,6,3,7.5,0.0564576,0.230323,-0.0325493,0.00312617,-0.0458184,0.0486314,-2.20858,0.291993
2470,6,4,7.5,0.0566881,0.230072,-0.0439996,0.00418008,-0.045787,0.0658181,-2.21934,0.292646
2471,6,5,7.5,0.0570491,0.229758,-0.0559271,0.0052479,-0.0457381,0.0837982,-2.23271,0.293453
2472,7,-6,7.5,0.0618889,0.259194,0.0687851,-0.00647853,-0.0522004,-0.103507,-2.23355,0.29615
2473,7,-5,7.5,0.0614394,0.259615,0.05631,-0.00540073,-0.0522424,-0.0846949,-2.21852,0.295258
2474,7,-4,7.5,0.0609681,0.259941,0.044366,-0.00431906,-0.0522752,-0.066682,-2.2058,0.294501
2475,7,-3,7.5,0.0606539,0.260175,0.0328784,-0.00324233,-0.0523022,-0.049402,-2.19564,0.293896
2476,7,-2,7.5,0.0607245,0.260292,0.0217637,-0.00215081,-0.0522912,-0.0327943,-2.18823,0.293453
2477,7,-1,7.5,0.0602908,0.260444,0.0108562,-0.00109187,-0.0523335,-0.0163993,-2.18367,0.293172
2478,7,0,7.5,0.0598475,0.260506,8.02182e-05,-2.81653e-05,-0.0523,-0.000225345,-2.18213,0.293084
2479,7,1,7.5,0.0603961,0.260446,-0.0106921,0.00104615,-0.0523396,0.0159053,-2.18364,0.293179
2480,7,2,7.5,0.0604661,0.260347,-0.0215743,0.00211673,-0.0523298,0.0321262,-2.18815,0.293466
2481,7,3,7.5,0.0605502,0.260169,-0.0327077,0.00318315,-0.0523178,0.0488094,-2.19548,0.293913
2482,7,4,7.5,0.0608315,0.259912,-0.0442109,0.00425375,-0.052286,0.0660773,-2.20564,0.294529
2483,7,5,7.5,0.0610296,0.259569,-0.0561526,0.0053295,-0.0522492,0.0840917,-2.21833,0.295291
2484,8,-6,7.5,0.0659769,0.290312,0.0691247,-0.00659178,-0.0590082,-0.103805,-2.22013,0.297565
2485,8,-5,7.5,0.0656277,0.290769,0.0566129,-0.0054956,-0.059051,-0.0849766,-2.20589,0.296715
2486,8,-4,7.5,0.0654647,0.291145,0.0446274,-0.0044143,-0.0590858,-0.0670262,-2.1939,0.295996
2487,8,-3,7.5,0.0652449,0.291394,0.0330844,-0.00331678,-0.0591085,-0.0497152,-2.18433,0.295416
2488,8,-2,7.5,0.0652375,0.291534,0.0219034,-0.00221535,-0.0591045,-0.0330357,-2.17741,0.295002
2489,8,-1,7.5,0.0648643,0.291654,0.0109236,-0.00112472,-0.0591319,-0.0165837,-2.17318,0.294757
2490,8,0,7.5,0.0642461,0.291719,8.04105e-05,-3.19819e-05,-0.0590912,-0.000256339,-2.1717,0.294657
2491,8,1,7.5,0.0649448,0.291654,-0.0107576,0.00106306,-0.059139,0.0159923,-2.17314,0.294763
2492,8,2,7.5,0.0650131,0.291555,-0.0217202,0.00215816,-0.0591323,0.0323032,-2.17733,0.295015
2493,8,3,7.5,0.0650262,0.291368,-0.0329167,0.00325336,-0.05912,0.0490942,-2.18421,0.295434
2494,8,4,7.5,0.065152,0.291088,-0.0444727,0.00434455,-0.0590934,0.0664175,-2.19375,0.29602
2495,8,5,7.5,0.0653286,0.290727,-0.056462,0.00543785,-0.0590552,0.0844819,-2.20574,0.296748
2496,9,-6,7.5,0.070995,0.322841,0.0695769,-0.00673707,-0.0661296,-0.104236,-2.20841,0.298681
2497,9,-5,7.5,0.0705438,0.323319,0.0570107,-0.00562346,-0.0661772,-0.0853798,-2.19499,0.297872
2498,9,-4,7.5,0.0701359,0.323696,0.0449518,-0.00450883,-0.0662116,-0.0673991,-2.18371,0.297188
2499,9,-3,7.5,0.0700035,0.323982,0.0333385,-0.0033955,-0.066238,-0.0500833,-2.17474,0.296637
2500,9,-2,7.5,0.0702453,0.32412,0.0220906,-0.00226235,-0.0662211,-0.0334005,-2.16826,0.296244
2501,9,-1,7.5,0.0697582,0.324271,0.0110096,-0.00116023,-0.0662644,-0.0168339,-2.16429,0.296007
2502,9,0,7.5,0.0688437,0.324336,8.2591e-05,-4.19939e-05,-0.0662081,-0.000312681,-2.16293,0.295917
2503,9,1,7.5,0.0697768,0.324262,-0.0108374,0.00108292,-0.0662677,0.0161399,-2.16425,0.296012
2504,9,2,7.5,0.0697631,0.324146,-0.0218939,0.00220744,-0.0662607,0.0325867,-2.16818,0.296255
2505,9,3,7.5,0.0699087,0.323951,-0.033183,0.00332824,-0.0662447,0.049471,-2.17463,0.296653
2506,9,4,7.5,0.0700385,0.323663,-0.0448072,0.00445219,-0.0662171,0.0668722,-2.18357,0.297209
2507,9,5,7.5,0.0704243,0.323299,-0.0568661,0.00557114,-0.066181,0.0849893,-2.19483,0.297902
2508,10,-6,7.5,0.0769744,0.356533,0.0701853,-0.00694177,-0.0732059,-0.104716,-2.19673,0.299639
2509,10,-5,7.5,0.0763748,0.357019,0.0575084,-0.00579269,-0.0732585,-0.0857883,-2.18406,0.29886
2510,10,-4,7.5,0.0760006,0.357404,0.0453676,-0.00464543,-0.0733125,-0.0676796,-2.17347,0.298206
2511,10,-3,7.5,0.0758209,0.357704,0.033657,-0.00349916,-0.0733503,-0.0502751,-2.16504,0.297686
2512,10,-2,7.5,0.0758911,0.357882,0.0222934,-0.00234003,-0.0733543,-0.0334441,-2.15897,0.297313
2513,10,-1,7.5,0.0756238,0.358028,0.0111188,-0.00120578,-0.0733857,-0.01689,-2.15525,0.297085
2514,10,0,7.5,0.074779,0.358259,8.52653e-05,-4.09569e-05,-0.0732195,-0.000316217,-2.15398,0.297003
2515,10,1,7.5,0.0756671,0.358041,-0.0109428,0.00112165,-0.0733782,0.0162522,-2.15522,0.297091
2516,10,2,7.5,0.0757664,0.357908,-0.0221207,0.00227591,-0.0733659,0.0328295,-2.15889,0.297323
2517,10,3,7.5,0.0758256,0.357702,-0.0335073,0.00342892,-0.0733478,0.0497669,-2.16493,0.2977
2518,10,4,7.5,0.0760289,0.357405,-0.0452268,0.00458419,-0.0733097,0.0672113,-2.17332,0.298227
2519,10,5,7.5,0.0763778,0.357048,-0.0573699,0.00574181,-0.0732492,0.0853703,-2.18391,0.298889
2520,-10,-6,8.0,0.0286866,-0.16177,0.0753762,-0.00951245,0.0454981,-0.107828,-2.44841,0.18064
2521,-10,-5,8.0,0.0280458,-0.160601,0.0617094,-0.0079301,0.0451732,-0.0881641,-2.43585,0.177172
2522,-10,-4,8.0,0.0277109,-0.159735,0.0486435,-0.00635437,0.0449479,-0.0694353,-2.4247,0.174059
2523,-10,-3,8.0,0.0274988,-0.159056,0.0360676,-0.00477956,0.0447611,-0.0514807,-2.41559,0.171523
2524,-10,-2,8.0,0.0274039,-0.158573,0.0238703,-0.0032069,0.0446199,-0.0341136,-2.40881,0.169646
2525,-10,-1,8.0,0.027253,-0.158262,0.0119266,-0.00162305,0.0445379,-0.0172296,-2.40465,0.168495
2526,-10,0,8.0,0.0255321,-0.158209,0.000138369,-3.15675e-05,0.0446008,-0.000145159,-2.40329,0.168081
2527,-10,1,8.0,0.0269586,-0.158262,-0.0116451,0.0015493,0.04455,0.0168163,-2.40463,0.168491
2528,-10,2,8.0,0.0270854,-0.158557,-0.0235779,0.00312098,0.0446321,0.0337807,-2.40875,0.169641
2529,-10,3,8.0,0.0273817,-0.159042,-0.0357822,0.00469314,0.0447733,0.0511,-2.41552,0.171519
2530,-10,4,8.0,0.0276029,-0.159712,-0.0483581,0.00626691,0.0449541,0.0690482,-2.42461,0.174055
2531,-10,5,8.0,0.0278044,-0.160564,-0.0614005,0.00784526,0.0451739,0.0878153,-2.43573,0.177171
2532,-9,-6,8.0,0.0280859,-0.135959,0.0738483,-0.00898069,0.0388887,-0.106376,-2.45396,0.188373
2533,-9,-5,8.0,0.0276181,-0.134948,0.0604341,-0.00748765,0.0386337,-0.0869096,-2.44046,0.184738
2534,-9,-4,8.0,0.0267704,-0.134082,0.0475852,-0.00599388,0.0384354,-0.0684142,-2.42867,0.181583
2535,-9,-3,8.0,0.0265462,-0.133417,0.0352665,-0.0045094,0.0382595,-0.0506646,-2.41901,0.179006
2536,-9,-2,8.0,0.0263874,-0.132938,0.0233284,-0.00302238,0.0381304,-0.0335246,-2.41184,0.177095
2537,-9,-1,8.0,0.0262565,-0.132649,0.0116603,-0.00153397,0.0380506,-0.0167794,-2.40744,0.175919
2538,-9,0,8.0,0.0258869,-0.1326,0.000135569,-3.35871e-05,0.0380358,-0.00012609,-2.40594,0.175496
2539,-9,1,8.0,0.0262426,-0.132652,-0.0113883,0.00146576,0.0380405,0.0165251,-2.4074,0.175917
2540,-9,2,8.0,0.0263994,-0.132937,-0.0230548,0.00294816,0.0381151,0.0332573,-2.41175,0.177093
2541,-9,3,8.0,0.0265575,-0.133403,-0.0349895,0.00442955,0.0382467,0.0504087,-2.41894,0.179007
2542,-9,4,8.0,0.0270135,-0.134061,-0.047325,0.00591335,0.0384285,0.0681122,-2.42859,0.181588
2543,-9,5,8.0,0.02749,-0.134905,-0.060143,0.00739844,0.0386256,0.0866139,-2.44034,0.184747
2544,-8,-6,8.0,0.0279951,-0.111066,0.0724772,-0.00850255,0.0325621,-0.10512,-2.45758,0.196915
2545,-8,-5,8.0,0.0275198,-0.110086,0.0592729,-0.00708192,0.0323146,-0.0858254,-2.44336,0.193312
2546,-8,-4,8.0,0.0270882,-0.109267,0.0466641,-0.00566961,0.0321122,-0.0674768,-2.43091,0.190173
2547,-8,-3,8.0,0.0268641,-0.10863,0.0345665,-0.00426377,0.0319435,-0.0499497,-2.42066,0.187599
2548,-8,-2,8.0,0.0266983,-0.108166,0.0228586,-0.00285848,0.0318164,-0.0330471,-2.41297,0.185683
2549,-8,-1,8.0,0.0265526,-0.107885,0.0114281,-0.00144901,0.0317445,-0.016543,-2.40829,0.184496
2550,-8,0,8.0,0.0262062,-0.107848,0.000129117,-3.55153e-05,0.031724,-0.00012758,-2.40675,0.184083
2551,-8,1,8.0,0.0265426,-0.10788,-0.0111658,0.00138145,0.0317411,0.0162853,-2.40828,0.184498
2552,-8,2,8.0,0.0266876,-0.108158,-0.0225931,0.0027847,0.031806,0.0327856,-2.41293,0.185686
2553,-8,3,8.0,0.0269262,-0.108617,-0.0343015,0.0041875,0.0319257,0.0496792,-2.42056,0.187604
2554,-8,4,8.0,0.0274187,-0.109253,-0.0464169,0.00558971,0.0321044,0.0671866,-2.43079,0.190181
2555,-8,5,8.0,0.0276964,-0.110056,-0.0590142,0.00699711,0.0323127,0.0855769,-2.44321,0.193323
2556,-7,-6,8.0,0.0283209,-0.0870053,0.0712402,-0.00805805,0.0265073,-0.103875,-2.45855,0.20618
2557,-7,-5,8.0,0.0278413,-0.0860664,0.0582271,-0.00670748,0.0262695,-0.0847645,-2.44359,0.202677
2558,-7,-4,8.0,0.0274147,-0.0852799,0.0458154,-0.00536557,0.0260806,-0.0666136,-2.4304,0.199609
2559,-7,-3,8.0,0.0271916,-0.0846707,0.0339197,-0.00403048,0.0259186,-0.0492901,-2.41952,0.197089
2560,-7,-2,8.0,0.0270117,-0.0842301,0.0224201,-0.00270052,0.025801,-0.0325943,-2.41141,0.195213
2561,-7,-1,8.0,0.0268421,-0.0839634,0.0112004,-0.00137236,0.0257327,-0.0163055,-2.40651,0.194062
2562,-7,0,8.0,0.0264207,-0.0839145,0.000125638,-3.69366e-05,0.0257207,-0.00012209,-2.4048,0.193638
2563,-7,1,8.0,0.026811,-0.0839626,-0.0109431,0.00130143,0.0257328,0.0160475,-2.40642,0.194065
2564,-7,2,8.0,0.0270168,-0.0842291,-0.0221633,0.00262466,0.0257905,0.0323346,-2.41129,0.195213
2565,-7,3,8.0,0.027296,-0.0846705,-0.033667,0.00395479,0.0259056,0.0490251,-2.4194,0.197096
2566,-7,4,8.0,0.0278083,-0.0852828,-0.0455804,0.0052845,0.026076,0.0663405,-2.43028,0.199623
2567,-7,5,8.0,0.0280329,-0.0860374,-0.0579794,0.00662274,0.0262726,0.0845288,-2.44338,0.202691
2568,-6,-6,8.0,0.0288341,-0.0636517,0.0701163,-0.00765332,0.0207144,-0.102745,-2.45616,0.215997
2569,-6,-5,8.0,0.0282521,-0.0627576,0.0572683,-0.00637366,0.0204869,-0.0837831,-2.44044,0.212664
2570,-6,-4,8.0,0.0278299,-0.0620106,0.0450383,-0.00509592,0.0203023,-0.0658008,-2.42656,0.209737
2571,-6,-3,8.0,0.0275964,-0.0614335,0.0333325,-0.00382891,0.0201579,-0.0486558,-2.41508,0.207326
2572,-6,-2,8.0,0.0274846,-0.0610282,0.0220257,-0.00256051,0.0200583,-0.0321785,-2.40646,0.205526
2573,-6,-1,8.0,0.0272217,-0.0607632,0.0109914,-0.00130622,0.0199846,-0.0160339,-2.40126,0.204433
2574,-6,0,8.0,0.0266545,-0.0606749,0.00012302,-3.52391e-05,0.0199922,-0.000127294,-2.39939,0.204009
2575,-6,1,8.0,0.0271997,-0.0607606,-0.0107486,0.00123632,0.0199838,0.0158212,-2.4012,0.204436
2576,-6,2,8.0,0.0274016,-0.0610069,-0.0217773,0.0024913,0.0200468,0.0318959,-2.40637,0.205534
2577,-6,3,8.0,0.0277925,-0.0614398,-0.0330943,0.00374916,0.0201486,0.0484237,-2.41494,0.207338
2578,-6,4,8.0,0.0282313,-0.062007,-0.0448146,0.00501122,0.020295,0.0655479,-2.42637,0.209754
2579,-6,5,8.0,0.0285017,-0.0627246,-0.0570344,0.00628374,0.0204838,0.0835695,-2.44023,0.212687
2580,-5,-6,8.0,0.0295063,-0.0408561,0.0690787,-0.00728205,0.0151138,-0.101773,-2.44997,0.226128
2581,-5,-5,8.0,0.029003,-0.0400261,0.0563975,-0.00605982,0.0149029,-0.0829547,-2.43343,0.223023
2582,-5,-4,8.0,0.0284528,-0.0393193,0.0443289,-0.00484875,0.0147346,-0.0651412,-2.41884,0.220296
2583,-5,-3,8.0,0.0282157,-0.0387787,0.0327931,-0.00364106,0.0145979,-0.0481247,-2.40674,0.218046
2584,-5,-2,8.0,0.0281329,-0.0384032,0.0216682,-0.00243353,0.0145168,-0.0317803,-2.3977,0.216369
2585,-5,-1,8.0,0.0278307,-0.0381524,0.0108079,-0.00124282,0.0144436,-0.0157989,-2.39212,0.215335
2586,-5,0,8.0,0.0273394,-0.0380603,0.000116448,-3.62822e-05,0.0144486,-9.22889e-05,-2.39016,0.214946
2587,-5,1,8.0,0.0278432,-0.0381477,-0.010575,0.00117178,0.0144432,0.0156229,-2.39206,0.215342
2588,-5,2,8.0,0.0281343,-0.0383853,-0.0214299,0.00236338,0.0145057,0.0315371,-2.3976,0.216381
2589,-5,3,8.0,0.0284731,-0.0387818,-0.0325675,0.00356055,0.0145948,0.0478981,-2.40659,0.218064
2590,-5,4,8.0,0.028825,-0.0393022,-0.0441141,0.00476483,0.0147322,0.0648604,-2.41865,0.220322
2591,-5,5,8.0,0.0290224,-0.0399605,-0.0561627,0.00598137,0.0148986,0.0826986,-2.43322,0.223057
2592,-4,-6,8.0,0.0306702,-0.0184211,0.0681875,-0.00696341,0.00969264,-0.100888,-2.43971,0.236273
2593,-4,-5,8.0,0.0302055,-0.0176564,0.0556528,-0.0057877,0.0095065,-0.0822371,-2.42239,0.233446
2594,-4,-4,8.0,0.0295913,-0.0169865,0.0437217,-0.00463284,0.00934842,-0.0645267,-2.40707,0.23096
2595,-4,-3,8.0,0.0292875,-0.0164915,0.0323308,-0.0034783,0.0092236,-0.0476826,-2.39437,0.228907
2596,-4,-2,8.0,0.0292909,-0.0161482,0.021365,-0.0023213,0.00914825,-0.0314914,-2.38494,0.227382
2597,-4,-1,8.0,0.028927,-0.0159073,0.0106712,-0.00117975,0.00907827,-0.0156782,-2.37901,0.226406
2598,-4,0,8.0,0.0285128,-0.0158239,0.000111438,-3.35198e-05,0.00908698,-0.000103571,-2.37696,0.226083
2599,-4,1,8.0,0.0289919,-0.0159069,-0.0104452,0.00111319,0.00907444,0.0154664,-2.37895,0.226414
2600,-4,2,8.0,0.0294003,-0.016143,-0.0211395,0.00225128,0.00914384,0.0312512,-2.38478,0.227394
2601,-4,3,8.0,0.0296219,-0.0164918,-0.0321173,0.00339681,0.00922374,0.0474574,-2.39417,0.228928
2602,-4,4,8.0,0.0298482,-0.0169643,-0.0435079,0.0045566,0.00933798,0.0642595,-2.40683,0.230989
2603,-4,5,8.0,0.0302054,-0.0175845,-0.0554207,0.00571905,0.00948869,0.081936,-2.42213,0.233485
2604,-3,-6,8.0,0.0319739,0.0038286,0.0674089,-0.00669856,0.00440558,-0.100084,-2.42545,0.2461
2605,-3,-5,8.0,0.0315934,0.00452444,0.0550098,-0.00556034,0.0042487,-0.0815992,-2.40738,0.243576
2606,-3,-4,8.0,0.0309722,0.00514073,0.0432038,-0.00445048,0.00410641,-0.0640094,-2.3914,0.241355
2607,-3,-3,8.0,0.0306362,0.00560194,0.0319407,-0.00334003,0.00399506,-0.0472885,-2.37815,0.239521
2608,-3,-2,8.0,0.030618,0.00590576,0.0211108,-0.00223175,0.00392851,-0.0312746,-2.3682,0.238171
2609,-3,-1,8.0,0.0302636,0.00612992,0.0105353,-0.00113273,0.0038599,-0.0155494,-2.36207,0.237282
2610,-3,0,8.0,0.0298667,0.00621129,0.000106958,-3.21572e-05,0.00387066,-0.000109011,-2.35994,0.236997
2611,-3,1,8.0,0.0304244,0.00612595,-0.0103215,0.00106713,0.00385932,0.0153289,-2.36201,0.237292
2612,-3,2,8.0,0.0307618,0.00591316,-0.0208963,0.00216356,0.00391914,0.0310139,-2.36807,0.238192
2613,-3,3,8.0,0.0308233,0.00561271,-0.0317295,0.00326867,0.00398356,0.0470429,-2.37795,0.239548
2614,-3,4,8.0,0.0311556,0.00517061,-0.0429972,0.00437803,0.00409362,0.0637523,-2.39116,0.241391
2615,-3,5,8.0,0.0315961,0.00459569,-0.0547848,0.00549681,0.00422454,0.0812835,-2.40711,0.243622
2616,-2,-6,8.0,0.0335099,0.0260404,0.0667539,-0.00647499,-0.000775323,-0.0994307,-2.40764,0.255299
2617,-2,-5,8.0,0.0331148,0.0266834,0.0544642,-0.00537385,-0.000915376,-0.0810528,-2.38889,0.253081
2618,-2,-4,8.0,0.0327204,0.0272209,0.0427831,-0.00428936,-0.00102292,-0.0636361,-2.37235,0.251126
2619,-2,-3,8.0,0.032233,0.0276565,0.0316161,-0.0032276,-0.00113673,-0.0469692,-2.35866,0.249509
2620,-2,-2,8.0,0.0322285,0.0279247,0.0208884,-0.00215586,-0.00119226,-0.0310648,-2.34844,0.248328
2621,-2,-1,8.0,0.0318664,0.0281387,0.0104235,-0.00109385,-0.00125375,-0.0154389,-2.34209,0.24755
2622,-2,0,8.0,0.0314885,0.0282163,0.000100718,-2.96178e-05,-0.00124253,-0.000124669,-2.33988,0.2473
2623,-2,1,8.0,0.032123,0.0281212,-0.0102225,0.0010287,-0.00124847,0.0152456,-2.34202,0.247563
2624,-2,2,8.0,0.032318,0.0279424,-0.0206804,0.00209189,-0.00120757,0.0307859,-2.34831,0.248351
2625,-2,3,8.0,0.0323776,0.0276731,-0.0314106,0.00315971,-0.00114963,0.0467383,-2.35848,0.249544
2626,-2,4,8.0,0.0327816,0.0272723,-0.0425746,0.00422976,-0.00105058,0.0633286,-2.37214,0.251171
2627,-2,5,8.0,0.0331965,0.0267466,-0.0542541,0.0053118,-0.000933042,0.080757,-2.38864,0.253136
2628,-1,-6,8.0,0.0354227,0.04839,0.0662306,-0.00629219,-0.00591563,-0.0989191,-2.38705,0.263642
2629,-1,-5,8.0,0.0349347,0.0489893,0.0540178,-0.00522594,-0.00603433,-0.0805943,-2.36782,0.261696
2630,-1,-4,8.0,0.0346231,0.0494694,0.0424374,-0.00416624,-0.00611487,-0.0633075,-2.35087,0.259991
2631,-1,-3,8.0,0.0341578,0.0498693,0.0313551,-0.00313484,-0.00621791,-0.0467021,-2.33687,0.258583
2632,-1,-2,8.0,0.0341137,0.0501044,0.0207052,-0.00209109,-0.00626302,-0.0308938,-2.3265,0.257537
2633,-1,-1,8.0,0.0337711,0.0502912,0.0103355,-0.00106571,-0.00632182,-0.015408,-2.31997,0.256877
2634,-1,0,8.0,0.0334456,0.05037,9.73022e-05,-2.58446e-05,-0.0063043,-0.000138205,-2.31765,0.256635
2635,-1,1,8.0,0.0341808,0.0502613,-0.0101438,0.000995787,-0.00630248,0.0151937,-2.31989,0.25689
2636,-1,2,8.0,0.0341433,0.05013,-0.0205001,0.00203644,-0.00628506,0.0305853,-2.32637,0.257564
2637,-1,3,8.0,0.0342872,0.0498819,-0.0311599,0.00307093,-0.00622974,0.0464913,-2.33669,0.258619
2638,-1,4,8.0,0.0347592,0.049519,-0.0422383,0.0041122,-0.00614133,0.0629732,-2.35064,0.260039
2639,-1,5,8.0,0.0350775,0.0490423,-0.053823,0.00516436,-0.00604238,0.0803344,-2.36756,0.261753
2640,0,-6,8.0,0.0376263,0.0710734,0.0658228,-0.00615838,-0.0110437,-0.0985341,-2.36463,0.27096
2641,0,-5,8.0,0.03715,0.0716185,0.053687,-0.00511419,-0.0111496,-0.0802939,-2.3451,0.269257
2642,0,-4,8.0,0.0369185,0.0720384,0.0421813,-0.0040711,-0.0112141,-0.0630998,-2.32798,0.267759
2643,0,-3,8.0,0.0364443,0.0724082,0.0311629,-0.00306333,-0.011309,-0.0465604,-2.31384,0.26654
2644,0,-2,8.0,0.0363958,0.0726237,0.0205649,-0.00203492,-0.0113479,-0.0308015,-2.30343,0.265621
2645,0,-1,8.0,0.0360785,0.0727877,0.0102642,-0.00102591,-0.0113923,-0.0154118,-2.29686,0.265055
2646,0,0,8.0,0.0353212,0.0728502,9.6001e-05,-2.62383e-05,-0.011359,-0.000177376,-2.29457,0.264867
2647,0,1,8.0,0.036378,0.0727555,-0.0100811,0.000957942,-0.0113764,0.0151676,-2.29673,0.265075
2648,0,2,8.0,0.0362426,0.072643,-0.0203683,0.00198122,-0.0113647,0.0304716,-2.30328,0.265646
2649,0,3,8.0,0.0364476,0.0724192,-0.0309738,0.00300267,-0.0113195,0.0463209,-2.31368,0.266578
2650,0,4,8.0,0.0369145,0.0720941,-0.0419836,0.00402282,-0.0112428,0.0627092,-2.32775,0.267809
2651,0,5,8.0,0.0371373,0.0716695,-0.0534927,0.00505353,-0.0111566,0.0800261,-2.34484,0.269315
2652,1,-6,8.0,0.0406621,0.094279,0.0655223,-0.00606614,-0.0162484,-0.09834,-2.34137,0.277195
2653,1,-5,8.0,0.0401018,0.0947728,0.0534473,-0.00503964,-0.0163376,-0.0801562,-2.32179,0.275691
2654,1,-4,8.0,0.039798,0.0951697,0.0419834,-0.00402234,-0.0164023,-0.0629353,-2.30467,0.274375
2655,1,-3,8.0,0.0394627,0.095482,0.0310251,-0.00302002,-0.0164696,-0.0464971,-2.2906,0.273295
2656,1,-2,8.0,0.0393113,0.0956777,0.0204832,-0.00201585,-0.0165025,-0.030736,-2.28022,0.272501
2657,1,-1,8.0,0.0389942,0.0958175,0.0102245,-0.00102242,-0.0165372,-0.0153832,-2.2737,0.272001
2658,1,0,8.0,0.0384834,0.095866,8.92693e-05,-2.61921e-05,-0.0165161,-0.000203559,-2.27157,0.271859
2659,1,1,8.0,0.0390639,0.0957947,-0.0100469,0.000964956,-0.016529,0.0150142,-2.27364,0.272015
2660,1,2,8.0,0.0390759,0.0956883,-0.0202959,0.0019689,-0.0165146,0.0303117,-2.2801,0.272529
2661,1,3,8.0,0.0392824,0.0954816,-0.030844,0.00296675,-0.0164786,0.0461015,-2.29041,0.273332
2662,1,4,8.0,0.0397339,0.0951926,-0.0418044,0.00397152,-0.0164151,0.0624452,-2.30444,0.274424
